freqmid,freqw,MAE,RMSE,freqhi_actual,freqlo_actual,freqmid_actual,freqw_actual,fsv,nsv,r2
1470.3338943962049,80.0,4.280470962561947,5.508283708268823,1507.32421875,1442.724609375,1475.0244140625,64.599609375,0.8982817869415808,3921.0,0.0845551294090442
1470.3338943962049,91.8958683997628,4.280470962561947,5.508283708268823,1507.32421875,1442.724609375,1475.0244140625,64.599609375,0.8982817869415808,3921.0,0.0845551294090442
1470.3338943962049,105.56063286183158,4.168155711490149,5.381217137825581,1507.32421875,1421.19140625,1464.2578125,86.1328125,0.8969072164948454,3915.0,0.12630343706863356
1470.3338943962049,121.25732532083185,4.08917350030819,5.336015804661025,1528.857421875,1421.19140625,1475.0244140625,107.666015625,0.8923253150057274,3895.0,0.14091960446707996
1470.3338943962049,139.2880901273799,4.08917350030819,5.336015804661025,1528.857421875,1421.19140625,1475.0244140625,107.666015625,0.8923253150057274,3895.0,0.14091960446707996
1470.3338943962049,160.0,3.940623027223956,5.173624195175315,1528.857421875,1399.658203125,1464.2578125,129.19921875,0.8852233676975945,3864.0,0.19241293944980586
1470.3338943962049,183.7917367995256,3.8179041257731483,5.0726679091809554,1550.390625,1399.658203125,1475.0244140625,150.732421875,0.8719358533791524,3806.0,0.22362336511897174
1470.3338943962049,211.12126572366316,3.58771990647105,4.882782404761475,1571.923828125,1378.125,1475.0244140625,193.798828125,0.8524627720504009,3721.0,0.28065979265386687
1470.3338943962049,242.51465064166365,3.5378870059047602,4.855162873774964,1571.923828125,1356.591796875,1464.2578125,215.33203125,0.8455899198167239,3691.0,0.2887746936022
1470.3338943962049,278.57618025475983,3.3336466900223645,4.694723664945374,1593.45703125,1335.05859375,1464.2578125,258.3984375,0.8345933562428408,3643.0,0.3350030355892734
1470.3338943962049,320.0,3.2285557422785414,4.611618917593793,1614.990234375,1313.525390625,1464.2578125,301.46484375,0.8213058419243986,3585.0,0.35833785601446677
1470.3338943962049,367.5834735990512,3.084450795852004,4.472530940753909,1636.5234375,1291.9921875,1464.2578125,344.53125,0.8167239404352806,3565.0,0.3964596626298048
1470.3338943962049,422.2425314473263,2.879835869879813,4.315630420572789,1679.58984375,1270.458984375,1475.0244140625,409.130859375,0.7807560137457045,3408.0,0.43806240887642034
1470.3338943962049,485.0293012833276,2.7717775536434117,4.186245982244006,1701.123046875,1248.92578125,1475.0244140625,452.197265625,0.777319587628866,3393.0,0.4712515814906905
1470.3338943962049,557.1523605095197,2.57857969533954,3.9454970217095786,1744.189453125,1205.859375,1475.0244140625,538.330078125,0.7583046964490263,3310.0,0.530318954917163
1470.3338943962049,640.0,2.4190955486669043,3.7641250229997136,1787.255859375,1162.79296875,1475.0244140625,624.462890625,0.7470790378006873,3261.0,0.5725083132990862
1470.3338943962049,735.1669471981024,2.2829633043200754,3.5537965715804485,1830.322265625,1119.7265625,1475.0244140625,710.595703125,0.7383734249713632,3223.0,0.6189475818061129
1470.3338943962049,844.4850628946526,2.1181635670525902,3.3281811436715643,1873.388671875,1055.126953125,1464.2578125,818.26171875,0.7319587628865979,3195.0,0.6657945672740674
1470.3338943962049,970.0586025666552,1.9893527210695265,3.196458072063798,1937.98828125,990.52734375,1464.2578125,947.4609375,0.713631156930126,3115.0,0.6917254884693291
1470.3338943962049,1114.3047210190393,1.8731351998568564,3.0727760902920545,2024.12109375,925.927734375,1475.0244140625,1098.193359375,0.6964490263459335,3040.0,0.7151203522504138
1470.3338943962049,1280.0,1.6017385318401178,2.6052115135810934,2110.25390625,839.794921875,1475.0244140625,1270.458984375,0.6652920962199312,2904.0,0.7952209274990103
1470.3338943962049,1470.3338943962049,1.2938961592707277,2.0885557130567776,2196.38671875,753.662109375,1475.0244140625,1442.724609375,0.6139747995418099,2680.0,0.8683891410866461
1470.3338943962049,1688.9701257893053,1.1946817731121173,1.9571197031106733,2304.052734375,645.99609375,1475.0244140625,1658.056640625,0.5903780068728522,2577.0,0.8844328582439642
1470.3338943962049,1940.1172051333103,1.030944806814515,1.7290278404844048,2433.251953125,516.796875,1475.0244140625,1916.455078125,0.5580756013745705,2436.0,0.9098006170716638
1470.3338943962049,2228.6094420380787,0.8569490538767336,1.4372169038361318,2583.984375,366.064453125,1475.0244140625,2217.919921875,0.506758304696449,2212.0,0.9376775917397698
1470.3338943962049,2560.0,0.7046369682629762,1.2000051390764888,2734.716796875,193.798828125,1464.2578125,2540.91796875,0.4584192439862543,2001.0,0.9565523985653078
1470.3338943962049,2940.667788792408,0.5005495461794612,0.8557020601350983,2928.515625,21.533203125,1475.0244140625,2906.982421875,0.35693012600229096,1558.0,0.9779075058288429
1470.3338943962049,3377.9402515786105,,,,,,,,,
1470.3338943962049,3880.234410266623,,,,,,,,,
1470.3338943962049,4457.218884076157,,,,,,,,,
1470.3338943962049,5120.0,,,,,,,,,
1470.3338943962049,5881.335577584823,,,,,,,,,
1470.3338943962049,6755.880503157221,,,,,,,,,
1470.3338943962049,7760.468820533237,,,,,,,,,
1470.3338943962049,8914.437768152315,,,,,,,,,
1470.3338943962049,10240.0,,,,,,,,,
1470.3338943962049,11762.671155169646,,,,,,,,,
1470.3338943962049,13511.761006314442,,,,,,,,,
1470.3338943962049,15520.937641066492,,,,,,,,,
1470.3338943962049,17828.87553630463,,,,,,,,,
1470.3338943962049,20480.0,,,,,,,,,
1688.9701257893053,20.0,4.374342986159603,5.828240864495836,1679.58984375,1679.58984375,1679.58984375,0.0,0.877205040091638,3829.0,-0.024883679020360594
1688.9701257893053,22.973967099940698,4.374342986159603,5.828240864495836,1679.58984375,1679.58984375,1679.58984375,0.0,0.877205040091638,3829.0,-0.024883679020360594
1688.9701257893053,26.390158215457884,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,30.314331330207963,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,34.822022531844965,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,40.0,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,45.9479341998814,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,52.78031643091579,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,60.62866266041593,4.211749117410629,5.682850246528342,1701.123046875,1679.58984375,1690.3564453125,21.533203125,0.8707903780068729,3801.0,0.02561179667110347
1688.9701257893053,69.64404506368992,3.993054563249078,5.45271032653772,1722.65625,1658.056640625,1690.3564453125,64.599609375,0.8485681557846506,3704.0,0.10293389592247015
1688.9701257893053,80.0,3.993054563249078,5.45271032653772,1722.65625,1658.056640625,1690.3564453125,64.599609375,0.8485681557846506,3704.0,0.10293389592247015
1688.9701257893053,91.8958683997628,3.993054563249078,5.45271032653772,1722.65625,1658.056640625,1690.3564453125,64.599609375,0.8485681557846506,3704.0,0.10293389592247015
1688.9701257893053,105.56063286183158,3.926049574588902,5.36957628407476,1722.65625,1636.5234375,1679.58984375,86.1328125,0.8371134020618557,3654.0,0.13007937584424956
1688.9701257893053,121.25732532083185,3.822484522548083,5.229688024591618,1744.189453125,1636.5234375,1690.3564453125,107.666015625,0.841008018327606,3671.0,0.1748153174303253
1688.9701257893053,139.2880901273799,3.822484522548083,5.229688024591618,1744.189453125,1636.5234375,1690.3564453125,107.666015625,0.841008018327606,3671.0,0.1748153174303253
1688.9701257893053,160.0,3.6354200390934737,5.061240654337829,1765.72265625,1614.990234375,1690.3564453125,150.732421875,0.815807560137457,3561.0,0.2271173296198965
1688.9701257893053,183.7917367995256,3.6354200390934737,5.061240654337829,1765.72265625,1614.990234375,1690.3564453125,150.732421875,0.815807560137457,3561.0,0.2271173296198965
1688.9701257893053,211.12126572366316,3.532978586425084,4.956304568493051,1787.255859375,1593.45703125,1690.3564453125,193.798828125,0.822680412371134,3591.0,0.2588338669155529
1688.9701257893053,242.51465064166365,3.383079923663848,4.84814242868393,1808.7890625,1571.923828125,1690.3564453125,236.865234375,0.8164948453608247,3564.0,0.29083003484536507
1688.9701257893053,278.57618025475983,3.315981633456254,4.793464589224312,1808.7890625,1550.390625,1679.58984375,258.3984375,0.8002290950744559,3493.0,0.30673601241081494
1688.9701257893053,320.0,3.2498002247191584,4.751415678491669,1830.322265625,1550.390625,1690.3564453125,279.931640625,0.8050400916380298,3514.0,0.31884547385674267
1688.9701257893053,367.5834735990512,3.060786423640589,4.556843062391166,1851.85546875,1507.32421875,1679.58984375,344.53125,0.7880870561282932,3440.0,0.3734903893854723
1688.9701257893053,422.2425314473263,2.841177708471388,4.319695816570412,1894.921875,1485.791015625,1690.3564453125,409.130859375,0.777319587628866,3393.0,0.43700320100680434
1688.9701257893053,485.0293012833276,2.750889905486993,4.2458455925891485,1916.455078125,1464.2578125,1690.3564453125,452.197265625,0.7757159221076747,3386.0,0.4560888191210076
1688.9701257893053,557.1523605095197,2.613948860848323,4.095595954910368,1959.521484375,1421.19140625,1690.3564453125,538.330078125,0.7715922107674685,3368.0,0.4939029513194272
1688.9701257893053,640.0,2.4655908862439406,3.9450920726630185,2002.587890625,1378.125,1690.3564453125,624.462890625,0.7605956471935853,3320.0,0.5304153621022891
1688.9701257893053,735.1669471981024,2.389782402666125,3.8265257393332868,2045.654296875,1335.05859375,1690.3564453125,710.595703125,0.7424971363115693,3241.0,0.5582171303258261
1688.9701257893053,844.4850628946526,2.253445233097161,3.6218561466088657,2110.25390625,1270.458984375,1690.3564453125,839.794921875,0.7292096219931271,3183.0,0.6042125784597974
1688.9701257893053,970.0586025666552,2.163256606224893,3.515532084584301,2153.3203125,1205.859375,1679.58984375,947.4609375,0.7223367697594502,3153.0,0.6271091509039597
1688.9701257893053,1114.3047210190393,2.050429952222273,3.349214764196389,2239.453125,1141.259765625,1690.3564453125,1098.193359375,0.7072164948453609,3087.0,0.6615569595164289
1688.9701257893053,1280.0,1.898501256273477,3.059274820404876,2325.5859375,1055.126953125,1690.3564453125,1270.458984375,0.7111111111111111,3104.0,0.7176182805291063
1688.9701257893053,1470.3338943962049,1.75970320570287,2.85121162508812,2411.71875,968.994140625,1690.3564453125,1442.724609375,0.6815578465063001,2975.0,0.7547220543148241
1688.9701257893053,1688.9701257893053,1.545682342193776,2.564687337101042,2519.384765625,861.328125,1690.3564453125,1658.056640625,0.6611683848797251,2886.0,0.8015420737429263
1688.9701257893053,1940.1172051333103,1.1968044316190978,1.951559116359542,2648.583984375,732.12890625,1690.3564453125,1916.455078125,0.5956471935853379,2600.0,0.8850886262133318
1688.9701257893053,2228.6094420380787,1.0507288552616667,1.74902843085929,2799.31640625,581.396484375,1690.3564453125,2217.919921875,0.5812142038946163,2537.0,0.9077017786135663
1688.9701257893053,2560.0,0.9065425025519898,1.5187643598341598,2950.048828125,409.130859375,1679.58984375,2540.91796875,0.5392898052691867,2354.0,0.9304046235512046
1688.9701257893053,2940.667788792408,0.7534905201443427,1.2485455117938942,3143.84765625,236.865234375,1690.3564453125,2906.982421875,0.4859106529209622,2121.0,0.9529663861157385
1688.9701257893053,3377.9402515786105,0.5103367830996094,0.8563303576226641,3359.1796875,0.0,1679.58984375,3359.1796875,0.3697594501718213,1614.0,0.9778750511810133
1688.9701257893053,3880.234410266623,,,,,,,,,
1688.9701257893053,4457.218884076157,,,,,,,,,
1688.9701257893053,5120.0,,,,,,,,,
1688.9701257893053,5881.335577584823,,,,,,,,,
1688.9701257893053,6755.880503157221,,,,,,,,,
1688.9701257893053,7760.468820533237,,,,,,,,,
1688.9701257893053,8914.437768152315,,,,,,,,,
1688.9701257893053,10240.0,,,,,,,,,
1688.9701257893053,11762.671155169646,,,,,,,,,
1688.9701257893053,13511.761006314442,,,,,,,,,
1688.9701257893053,15520.937641066492,,,,,,,,,
1688.9701257893053,17828.87553630463,,,,,,,,,
1688.9701257893053,20480.0,,,,,,,,,
1940.1172051333103,20.0,4.64505098389963,5.837016793032012,1937.98828125,1937.98828125,1937.98828125,0.0,0.8542955326460481,3729.0,-0.027972459242265213
1940.1172051333103,22.973967099940698,4.64505098389963,5.837016793032012,1937.98828125,1937.98828125,1937.98828125,0.0,0.8542955326460481,3729.0,-0.027972459242265213
1940.1172051333103,26.390158215457884,4.64505098389963,5.837016793032012,1937.98828125,1937.98828125,1937.98828125,0.0,0.8542955326460481,3729.0,-0.027972459242265213
1940.1172051333103,30.314331330207963,4.64505098389963,5.837016793032012,1937.98828125,1937.98828125,1937.98828125,0.0,0.8542955326460481,3729.0,-0.027972459242265213
1940.1172051333103,34.822022531844965,4.64505098389963,5.837016793032012,1937.98828125,1937.98828125,1937.98828125,0.0,0.8542955326460481,3729.0,-0.027972459242265213
1940.1172051333103,40.0,4.582968751282334,5.748181792901394,1959.521484375,1937.98828125,1948.7548828125,21.533203125,0.8719358533791524,3806.0,0.0030793696126134584
1940.1172051333103,45.9479341998814,4.582968751282334,5.748181792901394,1959.521484375,1937.98828125,1948.7548828125,21.533203125,0.8719358533791524,3806.0,0.0030793696126134584
1940.1172051333103,52.78031643091579,4.52964132463242,5.682403380393753,1959.521484375,1916.455078125,1937.98828125,43.06640625,0.8765177548682703,3826.0,0.0257650310347195
1940.1172051333103,60.62866266041593,4.52964132463242,5.682403380393753,1959.521484375,1916.455078125,1937.98828125,43.06640625,0.8765177548682703,3826.0,0.0257650310347195
1940.1172051333103,69.64404506368992,4.52964132463242,5.682403380393753,1959.521484375,1916.455078125,1937.98828125,43.06640625,0.8765177548682703,3826.0,0.0257650310347195
1940.1172051333103,80.0,4.52964132463242,5.682403380393753,1959.521484375,1916.455078125,1937.98828125,43.06640625,0.8765177548682703,3826.0,0.0257650310347195
1940.1172051333103,91.8958683997628,4.442978573001803,5.670558063560091,1981.0546875,1894.921875,1937.98828125,86.1328125,0.8714776632302406,3804.0,0.02982250216506388
1940.1172051333103,105.56063286183158,4.442978573001803,5.670558063560091,1981.0546875,1894.921875,1937.98828125,86.1328125,0.8714776632302406,3804.0,0.02982250216506388
1940.1172051333103,121.25732532083185,4.442978573001803,5.670558063560091,1981.0546875,1894.921875,1937.98828125,86.1328125,0.8714776632302406,3804.0,0.02982250216506388
1940.1172051333103,139.2880901273799,4.367083482299668,5.625589152231979,2002.587890625,1873.388671875,1937.98828125,129.19921875,0.8783505154639175,3834.0,0.045148978227803616
1940.1172051333103,160.0,4.367083482299668,5.625589152231979,2002.587890625,1873.388671875,1937.98828125,129.19921875,0.8783505154639175,3834.0,0.045148978227803616
1940.1172051333103,183.7917367995256,4.099938212277225,5.416944592774267,2024.12109375,1851.85546875,1937.98828125,172.265625,0.8783505154639175,3834.0,0.1146634766883654
1940.1172051333103,211.12126572366316,4.0377639924169255,5.352627285664122,2045.654296875,1851.85546875,1948.7548828125,193.798828125,0.8762886597938144,3825.0,0.13556249496844874
1940.1172051333103,242.51465064166365,3.8340117175229786,5.203305154131991,2045.654296875,1830.322265625,1937.98828125,215.33203125,0.8687285223367698,3792.0,0.18312014390382825
1940.1172051333103,278.57618025475983,3.6456964318290765,5.084185922588319,2067.1875,1808.7890625,1937.98828125,258.3984375,0.868270332187858,3790.0,0.22009367664972868
1940.1172051333103,320.0,3.5286973326254225,5.029605127100262,2088.720703125,1787.255859375,1937.98828125,301.46484375,0.8504009163802978,3712.0,0.2367490139302444
1940.1172051333103,367.5834735990512,3.4088152259817464,4.923417262041604,2110.25390625,1765.72265625,1937.98828125,344.53125,0.8444444444444444,3686.0,0.26863717420601607
1940.1172051333103,422.2425314473263,3.303734473747468,4.7852517760125375,2131.787109375,1744.189453125,1937.98828125,387.59765625,0.8339060710194731,3640.0,0.30910956497023157
1940.1172051333103,485.0293012833276,3.0522023320380844,4.533352235604088,2174.853515625,1701.123046875,1937.98828125,473.73046875,0.8084765177548683,3529.0,0.3799331368751563
1940.1172051333103,557.1523605095197,2.9121937240842093,4.375980530208441,2217.919921875,1679.58984375,1948.7548828125,538.330078125,0.8002290950744559,3493.0,0.4222361620114249
1940.1172051333103,640.0,2.7841291238709798,4.22679084849228,2239.453125,1636.5234375,1937.98828125,602.9296875,0.783963344788087,3422.0,0.4609598545220437
1940.1172051333103,735.1669471981024,2.5799928334016555,4.006999498089538,2304.052734375,1593.45703125,1948.7548828125,710.595703125,0.7676975945017183,3351.0,0.5155620362205807
1940.1172051333103,844.4850628946526,2.450269566395086,3.86474447964716,2347.119140625,1528.857421875,1937.98828125,818.26171875,0.7518900343642612,3282.0,0.5493481430388499
1940.1172051333103,970.0586025666552,2.3064304610895197,3.638894104720262,2411.71875,1464.2578125,1937.98828125,947.4609375,0.7326460481099656,3198.0,0.6004800885816819
1940.1172051333103,1114.3047210190393,2.179219106246176,3.434682089339471,2476.318359375,1399.658203125,1937.98828125,1076.66015625,0.7241695303550973,3161.0,0.6440633695804441
1940.1172051333103,1280.0,1.9440041689608925,3.0989375941112907,2562.451171875,1313.525390625,1937.98828125,1248.92578125,0.7074455899198168,3088.0,0.7102487921059573
1940.1172051333103,1470.3338943962049,1.787993717159852,2.8914558597846085,2670.1171875,1205.859375,1937.98828125,1464.2578125,0.6989690721649484,3051.0,0.7477490981146194
1940.1172051333103,1688.9701257893053,1.666846365322343,2.6868250898280053,2777.783203125,1098.193359375,1937.98828125,1679.58984375,0.6987399770904925,3050.0,0.782189714542836
1940.1172051333103,1940.1172051333103,1.549075312372208,2.516543985710055,2906.982421875,990.52734375,1948.7548828125,1916.455078125,0.6785796105383735,2962.0,0.8089228982614591
1940.1172051333103,2228.6094420380787,1.363746306716464,2.2519689694535887,3036.181640625,839.794921875,1937.98828125,2196.38671875,0.6403207331042382,2795.0,0.8469883854259483
1940.1172051333103,2560.0,1.1241019464383937,1.8261080740875464,3208.447265625,667.529296875,1937.98828125,2540.91796875,0.5910652920962199,2580.0,0.899387359391512
1940.1172051333103,2940.667788792408,0.9955178971266827,1.6492857563892729,3402.24609375,473.73046875,1937.98828125,2928.515625,0.5583046964490264,2437.0,0.91792868149185
1940.1172051333103,3377.9402515786105,0.7798623492393791,1.2858062526716865,3617.578125,258.3984375,1937.98828125,3359.1796875,0.509049255441008,2222.0,0.950117218665939
1940.1172051333103,3880.234410266623,,,,,,,,,
1940.1172051333103,4457.218884076157,,,,,,,,,
1940.1172051333103,5120.0,,,,,,,,,
1940.1172051333103,5881.335577584823,,,,,,,,,
1940.1172051333103,6755.880503157221,,,,,,,,,
1940.1172051333103,7760.468820533237,,,,,,,,,
1940.1172051333103,8914.437768152315,,,,,,,,,
1940.1172051333103,10240.0,,,,,,,,,
1940.1172051333103,11762.671155169646,,,,,,,,,
1940.1172051333103,13511.761006314442,,,,,,,,,
1940.1172051333103,15520.937641066492,,,,,,,,,
1940.1172051333103,17828.87553630463,,,,,,,,,
1940.1172051333103,20480.0,,,,,,,,,
2228.6094420380787,20.0,,,,,,,,,
2228.6094420380787,22.973967099940698,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,26.390158215457884,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,30.314331330207963,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,34.822022531844965,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,40.0,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,45.9479341998814,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,52.78031643091579,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,60.62866266041593,4.360838740166269,5.719404051245661,2239.453125,2217.919921875,2228.6865234375,21.533203125,0.8776632302405498,3831.0,0.013036364939796761
2228.6094420380787,69.64404506368992,4.247599667857744,5.623209580564526,2260.986328125,2196.38671875,2228.6865234375,64.599609375,0.8549828178694158,3732.0,0.04595659351229331
2228.6094420380787,80.0,4.247599667857744,5.623209580564526,2260.986328125,2196.38671875,2228.6865234375,64.599609375,0.8549828178694158,3732.0,0.04595659351229331
2228.6094420380787,91.8958683997628,4.247599667857744,5.623209580564526,2260.986328125,2196.38671875,2228.6865234375,64.599609375,0.8549828178694158,3732.0,0.04595659351229331
2228.6094420380787,105.56063286183158,4.247599667857744,5.623209580564526,2260.986328125,2196.38671875,2228.6865234375,64.599609375,0.8549828178694158,3732.0,0.04595659351229331
2228.6094420380787,121.25732532083185,4.184531787454693,5.581283488402686,2282.51953125,2174.853515625,2228.6865234375,107.666015625,0.8494845360824742,3708.0,0.06013006358051376
2228.6094420380787,139.2880901273799,4.184531787454693,5.581283488402686,2282.51953125,2174.853515625,2228.6865234375,107.666015625,0.8494845360824742,3708.0,0.06013006358051376
2228.6094420380787,160.0,4.133038888246911,5.585071030856133,2304.052734375,2153.3203125,2228.6865234375,150.732421875,0.8490263459335624,3706.0,0.058854011160618946
2228.6094420380787,183.7917367995256,4.133038888246911,5.585071030856133,2304.052734375,2153.3203125,2228.6865234375,150.732421875,0.8490263459335624,3706.0,0.058854011160618946
2228.6094420380787,211.12126572366316,4.053321392631045,5.544389746195682,2325.5859375,2131.787109375,2228.6865234375,193.798828125,0.8444444444444444,3686.0,0.07251456716440019
2228.6094420380787,242.51465064166365,3.9351347103633443,5.416014697312413,2347.119140625,2110.25390625,2228.6865234375,236.865234375,0.8419243986254296,3675.0,0.11496741177136804
2228.6094420380787,278.57618025475983,3.9351347103633443,5.416014697312413,2347.119140625,2110.25390625,2228.6865234375,236.865234375,0.8419243986254296,3675.0,0.11496741177136804
2228.6094420380787,320.0,3.7598602647360555,5.207759204809642,2368.65234375,2088.720703125,2228.6865234375,279.931640625,0.8378006872852234,3657.0,0.1817210402872319
2228.6094420380787,367.5834735990512,3.4990337771192714,4.997796696238612,2411.71875,2045.654296875,2228.6865234375,366.064453125,0.8302405498281787,3624.0,0.24637245204852098
2228.6094420380787,422.2425314473263,3.382007369377283,4.855832862068666,2433.251953125,2024.12109375,2228.6865234375,409.130859375,0.8174112256586483,3568.0,0.2885783889590626
2228.6094420380787,485.0293012833276,3.248805317405036,4.695833870320044,2454.78515625,2002.587890625,2228.6865234375,452.197265625,0.8098510882016037,3535.0,0.3346884822519084
2228.6094420380787,557.1523605095197,3.0074607688605397,4.375701191463505,2497.8515625,1959.521484375,2228.6865234375,538.330078125,0.8013745704467354,3498.0,0.42230992224553565
2228.6094420380787,640.0,2.7620795230176065,4.087577212224406,2540.91796875,1916.455078125,2228.6865234375,624.462890625,0.783963344788087,3422.0,0.4958827800079707
2228.6094420380787,735.1669471981024,2.5582791994166696,3.8211296195349127,2583.984375,1873.388671875,2228.6865234375,710.595703125,0.7782359679266896,3397.0,0.5594622453827883
2228.6094420380787,844.4850628946526,2.3696753592078212,3.548366719649897,2648.583984375,1808.7890625,2228.6865234375,839.794921875,0.7775486827033219,3394.0,0.6201111135435773
2228.6094420380787,970.0586025666552,2.2581121307478873,3.358847692141519,2713.18359375,1744.189453125,2228.6865234375,968.994140625,0.7640320733104238,3335.0,0.659607316927572
2228.6094420380787,1114.3047210190393,2.127944763049844,3.190177706787002,2777.783203125,1679.58984375,2228.6865234375,1098.193359375,0.7493699885452463,3271.0,0.6929356870725992
2228.6094420380787,1280.0,2.027035482146211,3.065899038899933,2863.916015625,1593.45703125,2228.6865234375,1270.458984375,0.7434135166093929,3245.0,0.7163940797170769
2228.6094420380787,1470.3338943962049,1.8457065792052325,2.8510531825481134,2950.048828125,1507.32421875,2228.6865234375,1442.724609375,0.7184421534936999,3136.0,0.7547493138704332
2228.6094420380787,1688.9701257893053,1.7384132692283443,2.717781850897868,3057.71484375,1399.658203125,2228.6865234375,1658.056640625,0.7115693012600229,3106.0,0.7771417159660945
2228.6094420380787,1940.1172051333103,1.6552315797796946,2.6673864695501783,3186.9140625,1270.458984375,2228.6865234375,1916.455078125,0.6914089347079038,3018.0,0.785329938029105
2228.6094420380787,2228.6094420380787,1.5444775258460617,2.5338455192866443,3337.646484375,1119.7265625,2228.6865234375,2217.919921875,0.6911798396334479,3017.0,0.8062865118308066
2228.6094420380787,2560.0,1.454114650990587,2.394499090849592,3488.37890625,968.994140625,2228.6865234375,2519.384765625,0.6701030927835051,2925.0,0.8270068339974618
2228.6094420380787,2940.667788792408,1.1894558585102646,1.9405296809456811,3682.177734375,775.1953125,2228.6865234375,2906.982421875,0.6270332187857961,2737.0,0.8863838225753653
2228.6094420380787,3377.9402515786105,1.0382205819609607,1.7015976208924302,3897.509765625,559.86328125,2228.6865234375,3337.646484375,0.5812142038946163,2537.0,0.9126398575945542
2228.6094420380787,3880.234410266623,0.8193213774911916,1.317298370442696,4155.908203125,301.46484375,2228.6865234375,3854.443359375,0.5092783505154639,2223.0,0.9476438259109794
2228.6094420380787,4457.218884076157,0.5553549543706011,0.8794539576466887,4435.83984375,0.0,2217.919921875,4435.83984375,0.4006872852233677,1749.0,0.9766640326122678
2228.6094420380787,5120.0,,,,,,,,,
2228.6094420380787,5881.335577584823,,,,,,,,,
2228.6094420380787,6755.880503157221,,,,,,,,,
2228.6094420380787,7760.468820533237,,,,,,,,,
2228.6094420380787,8914.437768152315,,,,,,,,,
2228.6094420380787,10240.0,,,,,,,,,
2228.6094420380787,11762.671155169646,,,,,,,,,
2228.6094420380787,13511.761006314442,,,,,,,,,
2228.6094420380787,15520.937641066492,,,,,,,,,
2228.6094420380787,17828.87553630463,,,,,,,,,
2228.6094420380787,20480.0,,,,,,,,,
2560.0,20.0,4.518256380377947,5.643185541633681,2562.451171875,2562.451171875,2562.451171875,0.0,0.9150057273768614,3994.0,0.03916624202496455
2560.0,22.973967099940698,4.518256380377947,5.643185541633681,2562.451171875,2562.451171875,2562.451171875,0.0,0.9150057273768614,3994.0,0.03916624202496455
2560.0,26.390158215457884,4.518256380377947,5.643185541633681,2562.451171875,2562.451171875,2562.451171875,0.0,0.9150057273768614,3994.0,0.03916624202496455
2560.0,30.314331330207963,4.518256380377947,5.643185541633681,2562.451171875,2562.451171875,2562.451171875,0.0,0.9150057273768614,3994.0,0.03916624202496455
2560.0,34.822022531844965,4.518256380377947,5.643185541633681,2562.451171875,2562.451171875,2562.451171875,0.0,0.9150057273768614,3994.0,0.03916624202496455
2560.0,40.0,4.431653352752218,5.63051224885987,2562.451171875,2540.91796875,2551.6845703125,21.533203125,0.9030927835051547,3942.0,0.043477017967778475
2560.0,45.9479341998814,4.431653352752218,5.63051224885987,2562.451171875,2540.91796875,2551.6845703125,21.533203125,0.9030927835051547,3942.0,0.043477017967778475
2560.0,52.78031643091579,4.35282640327257,5.605215993986015,2583.984375,2540.91796875,2562.451171875,43.06640625,0.8985108820160367,3922.0,0.05205247052797657
2560.0,60.62866266041593,4.35282640327257,5.605215993986015,2583.984375,2540.91796875,2562.451171875,43.06640625,0.8985108820160367,3922.0,0.05205247052797657
2560.0,69.64404506368992,4.35282640327257,5.605215993986015,2583.984375,2540.91796875,2562.451171875,43.06640625,0.8985108820160367,3922.0,0.05205247052797657
